PRODUCT_ID,segment
977861,6
977867,10
977873,7
977882,1
977884,8
977886,3
977890,8
977900,6
977906,5
977908,10
977910,8
977915,0
977926,6
977927,6
977928,1
977934,10
977938,8
978017,6
978042,3
978061,6
978077,2
978129,1
978136,3
978152,6
978155,7
978179,8
978183,8
978214,8
978221,3
978242,6
978257,10
978265,4
978269,6
978270,3
978294,4
978306,7
978313,0
978318,7
978332,0
978343,0
978354,1
978367,8
978376,3
978382,7
978383,8
978387,1
978451,4
978490,4
978497,10
978534,0
978537,10
978561,1
978594,0
978595,8
978609,0
978614,5
978641,0
978657,0
978726,8
978751,6
978756,4
978810,10
978836,0
978839,3
978851,0
978868,8
978874,6
978879,1
978906,1
978913,8
978954,8
978965,1
978974,7
978983,5
978989,8
979022,10
979024,8
979057,10
979077,10
979097,8
979098,5
979106,0
979117,0
979118,0
979174,5
979176,3
979230,4
979239,2
979277,0
979308,6
979312,7
979314,5
979387,1
979399,8
979421,8
979423,1
979439,1
979452,1
979505,7
979523,7
979551,5
979559,4
979566,1
979581,0
979585,7
979598,8
979613,6
979614,8
979644,5
979674,6
979682,0
979689,10
979697,10
979705,0
979707,2
979726,6
979728,8
979733,10
979746,2
979778,1
979779,10
979783,0
979792,7
979877,1
979884,8
979904,4
979905,6
979931,10
979947,6
979973,7
979975,4
979983,8
979984,8
979987,0
980042,10
980052,0
980095,6
980120,10
980167,8
980179,10
980199,0
980206,4
980244,8
980246,0
980254,5
980259,8
980263,1
980288,8
980317,10
980353,5
980375,8
980412,3
980433,7
980436,8
980447,0
980448,8
980488,10
980500,8
980526,7
980546,8
980562,8
980644,0
980657,7
980666,7
980714,3
980723,0
980727,2
980744,6
980777,10
980815,0
980823,1
980860,7
980864,8
980866,0
980941,5
980943,7
980948,4
980984,10
980986,4
981016,8
981036,0
981050,0
981061,4
981082,1
981086,7
981095,0
981103,1
981109,0
981127,6
981135,6
981156,8
981165,5
981179,7
981182,0
981222,0
981240,8
981288,7
981297,6
981298,8
981331,4
981347,0
981356,8
981370,10
981374,8
981384,8
981392,8
981412,5
981425,4
981433,10
981459,4
981460,6
981476,6
981493,6
981494,0
981521,2
981568,8
981582,6
981591,3
981601,7
981609,8
981628,5
981629,6
981660,7
981677,5
981686,6
981716,10
981745,5
981748,5
981753,5
981757,6
981760,2
981776,10
981797,0
981832,6
981837,0
981851,10
981870,0
981874,1
981877,8
981880,0
981888,7
981900,3
981910,4
981917,10
981944,2
981946,0
981951,8
981962,8
981963,10
981988,10
982000,6
982009,1
982024,8
982039,10
982105,8
982112,7
982138,8
982153,8
982175,8
982181,10
982184,4
982197,0
982211,6
982213,6
982218,8
982220,4
982230,0
982283,1
982291,6
982304,10
982320,6
982360,3
982386,10
982393,8
982396,10
982397,8
982420,0
982429,8
982449,6
982464,10
982469,11
982475,8
982485,0
982493,2
982503,10
982537,3
982602,8
982613,0
982660,8
982681,0
982698,0
982704,11
982706,8
982731,10
982743,1
982755,10
982757,4
982785,10
982790,2
982799,7
982810,6
982824,0
982833,7
982852,1
982872,0
982884,8
982893,8
982914,9
982918,10
982924,8
982945,0
982955,7
982958,3
982960,2
982973,5
982984,7
982985,8
982987,10
982989,1
982992,3
982996,8
983000,3
983006,6
983016,1
983034,10
983050,0
983078,1
983083,10
983096,5
983106,5
983124,10
983141,5
983151,3
983210,10
983226,8
983243,8
983261,10
983264,10
983267,5
983278,1
983286,10
983310,10
983316,7
983339,8
983341,8
983350,0
983371,8
983374,8
983399,3
983406,10
983426,6
983458,8
983460,10
983464,4
983465,10
983479,6
983484,0
983507,1
983533,4
983535,0
983554,8
983572,7
983584,2
983612,6
983618,0
983623,1
983646,6
983654,8
983659,1
983665,6
983666,4
983673,0
983680,0
983683,6
983692,8
983699,6
983710,8
983729,8
983753,6
983784,8
983795,11
983800,0
983849,0
983858,0
983869,6
983897,7
983918,4
983936,2
983959,7
983991,0
984018,11
984054,1
984055,6
984058,8
984072,0
984087,8
984088,8
984121,8
984140,7
984143,0
984157,8
984176,8
984207,4
984208,0
984211,1
984224,8
984232,10
984250,3
984251,6
984263,4
984283,11
984314,11
984315,1
984317,8
984351,9
984353,9
984369,3
984371,8
984379,5
984380,8
984395,8
984410,10
984411,11
984425,0
984475,8
984484,8
984491,1
984507,4
984511,7
984532,10
984556,4
984573,7
984575,1
984591,8
984598,10
984615,8
984631,10
984663,7
984669,7
984671,8
984677,8
984680,5
984687,0
984688,0
984705,8
984715,2
984739,10
984743,6
984773,4
984780,8
984794,0
984807,8
984815,10
984827,1
984861,6
984904,8
984910,6
984918,8
984934,10
984940,5
984941,0
984957,8
984972,8
984996,5
985031,0
985032,8
985034,5
985055,0
985071,3
985103,8
985105,0
985119,2
985160,3
985178,8
985181,1
985185,1
985199,5
985234,1
985252,6
985256,10
985265,7
985271,7
985272,4
985291,5
985341,0
985342,8
985343,6
985353,6
985361,8
985386,7
985399,10
985400,8
985420,1
985427,2
985445,10
985480,1
985493,1
985518,0
985521,8
985524,8
985525,0
985577,0
985579,7
985587,0
985590,6
985605,0
985606,4
985608,8
985622,7
985634,6
985638,8
985654,0
985681,8
985698,0
985699,7
985707,1
985709,8
985716,1
985725,3
985740,4
985742,1
985752,6
985758,8
985770,6
985779,10
985808,7
985838,8
985866,7
985889,7
985893,2
985911,2
985922,10
985935,8
985949,0
985958,6
985965,8
985999,2
986001,10
986020,5
986021,1
986047,8
986079,3
986121,1
986150,8
986153,8
986156,1
986163,0
986164,8
986169,4
986187,7
986208,7
986218,0
986259,10
986293,11
986312,8
986327,1
986367,0
986382,10
986393,8
986394,2
986417,5
986457,6
986468,8
986483,8
986492,4
986509,10
986533,8
986550,8
986557,0
986582,10
986596,6
986607,8
986612,8
986635,0
986648,10
986664,7
986674,10
986709,10
986713,0
986721,10
986727,5
986754,8
986760,7
986781,8
986787,4
986826,8
986853,8
986868,8
986869,7
986912,2
986921,8
986928,8
986930,4
986934,8
986939,6
986947,2
986950,10
986994,6
987006,7
987009,6
987032,10
987037,10
987044,8
987055,0
987061,0
987102,8
987116,6
987121,8
987122,10
987133,10
987134,8
987148,7
987169,8
987193,6
987218,8
987219,4
987223,8
987224,7
987227,10
987229,8
987233,8
987234,10
987237,1
987239,6
987263,5
987311,7
987338,0
987392,8
987410,10
987423,5
987434,10
987445,7
987464,3
987466,10
987472,8
987480,2
987518,1
987526,3
987532,8
987557,7
987562,2
987563,6
987571,8
987575,0
987607,8
987615,1
987624,6
987626,10
987628,10
987635,5
987655,4
987694,6
987696,10
987718,8
987724,2
987731,0
987734,0
987736,8
987769,5
987786,0
987825,4
987838,9
987917,0
987941,7
987947,10
987964,6
987973,0
987997,10
988009,1
988015,0
988030,8
988040,4
988044,0
988071,10
988116,1
988135,0
988136,7
988153,6
988172,6
988202,1
988206,1
988208,7
988209,10
988210,0
988211,1
988233,7
988235,1
988238,8
988275,8
988277,11
988283,7
988313,0
988323,6
988330,0
988333,8
988343,8
988380,0
988387,8
988416,7
988421,1
988439,0
988458,6
988460,1
988505,10
988508,0
988520,7
988562,10
988572,1
988621,6
988660,0
988667,8
988668,0
988675,8
988693,2
988697,7
988716,7
988720,8
988727,8
988736,7
988747,5
988761,3
988778,10
988783,0
988791,2
988822,8
988824,8
988835,7
988839,10
988843,7
988845,10
988900,8
988913,8
988914,1
988957,1
988977,0
988984,6
989045,1
989069,2
989075,2
989101,2
989137,6
989144,1
989146,0
989150,1
989157,7
989158,8
989168,4
989181,7
989187,6
989194,10
989195,8
989221,0
989222,8
989239,3
989244,0
989249,2
989250,4
989275,7
989307,8
989314,8
989324,8
989333,7
989339,10
989354,8
989369,3
989375,10
989391,10
989409,7
989411,5
989519,8
989529,0
989546,1
989571,10
989594,4
989657,8
989662,0
989674,6
989683,8
989685,8
989693,7
989699,5
989703,1
989726,4
989758,3
989763,3
989798,3
989809,3
989824,1
989828,0
989830,7
989831,4
989871,0
989880,6
989881,1
989896,8
989918,7
989919,10
989931,8
989935,2
989964,4
989982,0
989985,1
989995,10
990004,7
990014,6
990043,4
990050,8
990055,10
990072,0
990077,0
990116,8
990130,10
990186,8
990209,0
990216,0
990244,5
990245,6
990251,8
990256,7
990284,8
990297,7
990335,10
990354,10
990440,2
990444,0
990453,6
990460,0
990466,0
990469,1
990489,0
990504,0
990519,8
990527,6
990589,8
990593,8
990604,1
990621,0
990656,2
990680,0
990688,10
990694,0
990725,4
990762,7
990770,10
990771,6
990779,8
990789,4
990797,2
990804,11
990814,8
990817,4
990840,3
990859,6
990865,8
990866,0
990869,1
990897,4
990909,8
990914,9
990936,10
990941,7
990944,6
990967,8
990975,7
990981,1
990984,1
991019,1
991024,0
991025,10
991058,8
991064,0
991083,3
991091,0
991092,1
991123,8
991124,7
991125,8
991139,8
991150,8
991177,0
991205,6
991223,2
991230,8
991231,6
991235,8
991242,8
991268,9
991272,5
991285,6
991303,5
991310,8
991327,6
991346,6
991350,4
991358,1
991364,0
991379,2
991385,0
991395,6
991397,8
991402,10
991411,0
991435,7
991442,7
991443,4
991444,10
991465,3
991466,8
991511,0
991530,8
991546,11
991558,10
991565,1
991573,3
991575,1
991580,0
991581,10
991592,2
991625,6
991630,8
991635,8
991639,10
991659,6
991671,6
991708,0
991735,3
991747,1
991752,11
991761,7
991791,4
991839,8
991844,11
991864,7
991874,10
991882,0
991886,11
991889,0
991932,7
991948,2
991949,7
991951,2
991959,7
991983,4
991999,2
992010,11
992011,4
992029,0
992065,10
992071,6
992077,4
992109,8
992128,7
992139,6
992150,8
992151,8
992152,10
992153,1
992169,0
992172,7
992189,8
992192,3
992208,8
992237,10
992265,6
992272,6
992292,1
992300,1
992340,3
992346,0
992349,3
992362,1
992393,5
992395,3
992402,10
992412,8
992422,3
992436,4
992467,8
992469,8
992475,6
992529,7
992542,7
992549,4
992594,6
992621,8
992622,1
992649,1
992650,1
992668,7
992693,6
992699,8
992730,7
992759,7
992762,0
992765,7
992786,3
992817,0
992826,7
992842,10
992870,10
992896,4
992897,8
992922,10
992933,7
992946,1
992951,8
992956,7
992977,7
992984,0
992985,8
992986,2
992990,10
992996,0
992999,5
993028,2
993044,7
993045,6
993085,11
993095,8
993109,8
993118,10
993123,3
993161,10
993171,10
993179,10
993223,3
993232,10
993233,4
993247,6
993262,0
993286,10
993295,8
993304,8
993310,6
993313,6
993320,4
993321,0
993327,4
993339,8
993352,0
993369,6
993379,1
993390,1
993401,8
993407,10
993411,8
993430,1
993436,1
993441,7
993464,5
993466,2
993512,1
993514,3
993536,0
993544,1
993552,0
993560,7
993574,8
993580,8
993592,3
993603,8
993617,8
993625,1
993638,2
993639,0
993680,7
993685,3
993689,3
993698,7
993701,8
993703,10
993711,8
993728,8
993735,6
993768,0
993796,0
993804,8
993826,7
993838,0
993912,7
993913,1
993915,8
993945,8
993964,6
993988,4
994065,5
994093,6
994111,8
994124,8
994149,7
994151,6
994163,4
994187,6
994190,6
994199,4
994223,1
994249,8
994261,7
994262,8
994263,8
994272,6
994276,6
994287,6
994315,0
994316,0
994340,10
994396,6
994409,6
994471,6
994496,10
994510,0
994542,1
994562,6
994572,8
994576,6
994577,1
994607,8
994614,8
994629,6
994637,0
994664,3
994672,4
994685,5
994693,8
994766,10
994783,6
994799,1
994807,8
994825,6
994842,10
994868,7
994891,1
994894,8
994920,4
994923,7
994928,2
994953,6
994955,5
994976,10
994978,6
994992,0
994994,1
994995,8
995003,6
995004,3
995043,0
995055,1
995072,10
995089,0
995120,0
995134,2
995151,6
995188,7
995198,1
995211,7
995226,0
995230,1
995232,0
995233,1
995238,5
995242,11
995276,7
995281,6
995303,1
995311,2
995358,7
995387,3
995408,7
995410,8
995417,0
995433,8
995436,4
995454,4
995478,2
995499,0
995502,7
995505,1
995527,0
995533,10
995544,5
995554,10
995598,7
995610,3
995628,3
995639,1
995645,11
995660,5
995667,6
995679,10
995686,11
995698,1
995702,0
995712,3
995722,1
995771,10
995785,2
995811,0
995816,8
995822,10
995835,0
995840,10
995845,8
995852,7
995853,0
995866,7
995876,2
995877,5
995880,0
995895,7
995896,7
995902,8
995904,6
995916,7
995954,6
995965,2
995973,8
995992,6
996009,3
996016,3
996028,7
996055,8
996064,10
996070,2
996076,7
996087,7
996114,4
996115,10
996123,1
996156,1
996177,10
996188,8
996207,0
996208,7
996215,6
996237,8
996246,6
996259,1
996269,5
996272,0
996277,1
996286,8
996287,10
996298,10
996307,6
996310,4
996333,8
996342,8
996362,6
996402,8
996410,10
996425,2
996428,10
996438,0
996444,7
996458,11
996506,10
996523,6
996527,9
996539,8
996540,0
996558,0
996567,8
996574,1
996623,0
996651,5
996679,10
996683,0
996698,5
996701,10
996707,0
996712,8
996727,6
996750,0
996751,8
996779,3
996795,7
996819,6
996833,6
996835,6
996849,10
996851,10
996870,8
996891,5
996892,3
996955,1
996961,6
996966,8
996975,10
996984,4
997011,7
997017,6
997025,1
997040,10
997042,8
997080,1
997083,7
997087,8
997088,0
997089,8
997096,2
997101,8
997112,1
997128,2
997150,6
997176,4
997183,0
997184,0
997186,8
997189,10
997193,10
997200,1
997202,7
997224,4
997248,10
997272,7
997296,4
997309,1
997347,3
997349,6
997363,10
997365,8
997382,6
997404,8
997406,10
997415,6
997423,8
997441,0
997450,3
997479,8
997487,1
997506,2
997509,6
997539,1
997565,8
997580,10
997589,6
997633,0
997655,8
997671,8
997675,0
997686,3
997689,1
997700,0
997702,7
997725,3
997746,0
997766,8
997768,8
997780,8
997795,5
997796,1
997810,6
997821,9
997843,10
997846,10
997856,6
997866,8
997887,10
997907,2
997949,10
997953,8
997979,8
997984,8
997987,0
997988,2
997998,8
998008,8
998011,0
998026,0
998037,3
998049,7
998085,0
998112,3
998119,2
998127,0
998158,1
998171,4
998178,1
998183,8
998185,10
998189,1
998202,10
998206,2
998230,8
998236,7
998237,6
998239,5
998244,10
998258,0
998270,7
998303,5
998304,8
998315,6
998328,3
998334,5
998336,0
998344,8
998349,9
998352,11
998363,7
998373,2
998404,10
998424,8
998433,0
998435,8
998444,1
998445,6
998519,5
998536,1
998549,3
998556,7
998557,5
998558,2
998564,8
998566,10
998567,3
998577,8
998583,1
998590,4
998602,8
998620,1
998621,1
998632,5
998643,0
998666,1
998675,4
998678,7
998679,7
998690,8
998734,8
998741,1
998745,0
998748,4
998761,10
998793,5
998802,1
998828,3
998834,6
998843,3
998859,1
998868,0
998876,6
998879,5
998887,0
998905,0
998912,8
998958,8
998964,7
998967,8
998971,6
998980,8
998984,7
999001,8
999012,6
999016,0
999020,10
999038,0
999063,7
999074,5
999076,1
999085,8
999090,8
999102,8
999104,2
999121,0
999134,2
999142,10
999155,0
999172,8
999183,10
999189,8
999192,6
999198,1
999207,0
999217,0
999226,1
999231,0
999250,7
999258,8
999263,10
999270,2
999318,1
999347,4
999360,0
999362,0
999372,8
999373,8
999375,10
999377,1
999379,5
999389,0
999391,1
999406,6
999517,10
999537,10
999548,10
999563,7
999581,2
999599,1
999603,6
999613,8
999620,0
999621,1
999625,6
999631,10
999639,2
999644,4
999657,1
999714,2
999720,8
999730,1
999732,0
999747,6
999762,8
999779,2
999781,8
999794,0
999798,6
999799,8
999801,4
999822,8
999858,2
999865,0
999891,3
999913,0
999941,3
999943,10
999953,0
999957,8
999960,8
999964,6
999965,1
999966,6
999971,2
999973,10
999982,11
999992,8
1000002,7
1000050,11
1000057,0
1000059,6
1000106,4
1000140,8
1000148,7
1000165,10
1000170,0
1000204,7
1000205,7
1000213,3
1000214,10
1000228,1
1000235,0
1000236,1
1000237,2
1000269,5
1000278,7
1000285,10
1000293,0
1000320,5
1000328,3
1000329,7
1000334,3
1000341,10
1000343,6
1000354,5
1000365,0
1000368,8
1000378,6
1000381,4
1000382,8
1000393,0
1000426,5
1000462,4
1000476,0
1000488,10
1000490,3
1000493,9
1000524,0
1000532,8
1000542,1
1000586,7
1000595,3
1000605,1
1000613,8
1000614,8
1000621,0
1000630,8
1000664,1
1000672,1
1000707,1
1000715,4
1000720,10
1000728,7
1000736,1
1000753,2
1000774,0
1000777,6
1000792,8
1000806,10
1000811,8
1000821,10
1000838,3
1000840,3
1000851,0
1000856,8
1000870,6
1000893,6
1000896,0
1000908,2
1000917,0
1000925,6
1000930,8
1000970,7
1001017,3
1001019,8
1001033,8
1001105,10
1001106,0
1001107,4
1001117,8
1001129,8
1001148,2
1001168,0
1001172,0
1001209,8
1001266,10
1001272,7
1001277,7
1001282,8
1001298,7
1001333,1
1001346,6
1001369,8
1001382,8
1001387,4
1001389,8
1001391,4
1001412,1
1001460,6
1001464,5
1001468,10
1001475,9
1001491,8
1001501,8
1001502,5
1001521,1
1001525,8
1001555,5
1001582,0
1001587,10
1001602,1
1001631,0
1001646,7
1001656,10
1001671,8
1001675,0
1001680,7
1001686,0
1001700,6
1001702,7
1001722,8
1001723,8
1001728,10
1001745,7
1001788,1
1001805,6
1001808,8
1001823,0
1001827,7
1001845,1
1001852,5
1001870,6
1001885,4
1001907,8
1001926,0
1001953,8
1001986,8
1002003,8
1002019,0
1002032,0
1002033,3
1002068,6
1002076,0
1002097,6
1002102,0
1002130,10
1002139,0
1002141,8
1002167,0
1002172,6
1002178,7
1002234,3
1002236,8
1002240,8
1002251,10
1002261,7
1002313,10
1002336,8
1002369,10
1002396,8
1002418,1
1002431,0
1002451,0
1002453,3
1002459,1
1002464,10
1002475,10
1002484,10
1002492,0
1002499,7
1002516,0
1002552,0
1002558,2
1002576,4
1002582,10
1002591,7
1002601,0
1002610,3
1002615,0
1002654,10
1002681,10
1002684,0
1002691,0
1002695,0
1002709,10
1002711,6
1002724,4
1002735,7
1002739,1
1002759,10
1002763,0
1002765,1
1002771,1
1002787,7
1002806,6
1002824,0
1002829,5
1002832,7
1002838,1
1002850,2
1002877,0
1002895,8
1002907,6
1002910,10
1002923,0
1002934,10
1002935,5
1002940,8
1002956,6
1002980,0
1003029,5
1003031,6
1003037,8
1003039,10
1003054,6
1003080,8
1003081,4
1003091,0
1003100,0
1003103,8
1003119,0
1003133,0
1003141,7
1003150,6
1003152,0
1003158,11
1003159,7
1003178,1
1003179,8
1003188,2
1003201,6
1003218,3
1003223,8
1003241,6
1003243,6
1003249,0
1003254,9
1003257,8
1003302,3
1003305,10
1003321,1
1003327,10
1003364,5
1003421,2
1003435,8
1003441,2
1003472,10
1003487,8
1003497,10
1003516,0
1003523,7
1003524,0
1003527,6
1003552,0
1003600,2
1003611,4
1003616,7
1003629,6
1003632,6
1003638,1
1003649,1
1003661,0
1003699,7
1003720,6
1003723,0
1003736,8
1003738,8
1003745,0
1003749,6
1003750,0
1003757,10
1003770,8
1003774,8
1003788,4
1003793,7
1003799,5
1003806,8
1003818,0
1003836,1
1003838,7
1003842,0
1003850,3
1003916,7
1003943,3
1003957,3
1003980,8
1003999,6
1004001,10
1004003,6
1004005,6
1004036,4
1004044,0
1004046,6
1004054,6
1004066,4
1004097,10
1004114,6
1004122,5
1004185,6
1004203,3
1004212,8
1004223,10
1004249,0
1004250,3
1004270,7
1004306,4
1004311,8
1004324,3
1004341,1
1004342,6
1004347,0
1004352,6
1004354,8
1004385,7
1004390,1
1004411,7
1004436,6
1004457,7
1004458,7
1004472,3
1004475,8
1004476,10
1004480,10
1004510,5
1004537,8
1004555,7
1004568,8
1004583,5
1004585,7
1004596,10
1004613,3
1004643,4
1004684,3
1004705,7
1004732,0
1004743,8
1004747,8
1004760,6
1004762,7
1004784,0
1004801,8
1004807,10
1004809,4
1004857,1
1004867,1
1004869,0
1004895,10
1004899,4
1004906,2
1004909,10
1004944,8
1004945,11
1004950,1
1004956,6
1004982,10
1004996,6
1005072,8
1005074,10
1005092,8
1005105,3
1005107,10
1005112,8
1005138,8
1005149,5
1005155,4
1005157,8
1005172,10
1005173,7
1005176,10
1005184,10
1005186,2
1005202,7
1005217,5
1005222,10
1005274,2
1005301,0
1005316,0
1005332,6
1005372,0
1005380,6
1005397,8
1005406,10
1005424,0
1005437,10
1005456,1
1005457,8
1005459,10
1005466,0
1005484,4
1005493,9
1005496,4
1005515,3
1005553,8
1005560,4
1005573,8
1005576,8
1005583,8
1005609,2
1005614,0
1005624,8
1005637,1
1005659,0
1005673,8
1005675,3
1005699,8
1005756,10
1005790,8
1005808,8
1005809,7
1005820,8
1005849,7
1005861,8
1005880,6
1005898,4
1005899,6
1005902,1
1005910,10
1005911,7
1005921,8
1005935,1
1005961,0
1005991,6
1005997,0
1006027,1
1006062,7
1006063,1
1006065,3
1006092,0
1006095,0
1006098,0
1006111,1
1006136,0
1006152,4
1006184,2
1006187,7
1006188,10
1006197,6
1006222,8
1006250,7
1006252,1
1006264,4
1006269,10
1006277,3
1006286,4
1006303,10
1006315,6
1006342,7
1006383,10
1006386,7
1006395,8
1006397,8
1006398,6
1006399,8
1006414,1
1006438,7
1006443,6
1006468,0
1006474,7
1006483,1
1006487,10
1006488,4
1006542,4
1006546,1
1006555,1
1006573,1
1006582,8
1006586,1
1006611,1
1006649,1
1006664,1
1006675,10
1006684,8
1006697,3
1006702,4
1006707,8
1006718,8
1006759,8
1006760,10
1006762,6
1006766,8
1006795,0
1006796,0
1006810,10
1006812,0
1006829,8
1006835,10
1006843,10
1006878,11
1006898,4
1006906,1
1006922,11
1006937,1
1006978,3
1007003,4
1007044,6
1007059,6
1007070,8
1007073,1
1007082,2
1007085,0
1007107,6
1007116,7
1007120,8
1007136,1
1007148,7
1007152,7
1007169,6
1007185,5
1007191,2
1007195,2
1007210,7
1007238,8
1007240,0
1007244,1
1007246,8
1007255,8
1007259,6
1007261,0
1007269,11
1007279,5
1007289,0
1007298,10
1007316,1
1007339,8
1007341,8
1007360,6
1007394,6
1007414,10
1007415,8
1007416,8
1007419,5
1007434,7
1007437,8
1007442,0
1007451,6
1007461,8
1007462,10
1007468,3
1007484,6
1007510,6
1007512,2
1007530,10
1007549,7
1007561,8
1007563,8
1007571,5
1007579,4
1007597,1
1007604,5
1007611,4
1007632,5
1007642,7
1007660,0
1007667,6
1007674,6
1007687,1
1007702,8
1007730,5
1007742,6
1007746,1
1007747,3
1007752,0
1007764,0
1007773,0
1007778,5
1007796,0
1007804,6
1007808,5
1007849,6
1007895,10
1007897,0
1007911,7
1007918,6
1007929,1
1007959,7
1007997,6
1008006,10
1008012,7
1008032,5
1008034,6
1008041,8
1008074,1
1008096,1
1008132,0
1008133,10
1008136,10
1008140,8
1008154,10
1008163,10
1008172,6
1008173,5
1008196,6
1008212,10
1008214,8
1008220,5
1008234,5
1008235,3
1008237,8
1008288,6
1008291,8
1008296,8
1008316,2
1008324,7
1008325,0
1008334,8
1008343,10
1008383,8
1008386,5
1008390,4
1008400,7
1008405,5
1008421,8
1008435,10
1008469,8
1008473,8
1008483,8
1008492,0
1008503,0
1008531,3
1008535,8
1008536,8
1008546,1
1008547,1
1008588,8
1008596,11
1008600,10
1008601,6
1008602,8
1008622,5
1008625,11
1008626,7
1008636,3
1008643,4
1008645,10
1008650,0
1008654,10
1008673,7
1008675,8
1008677,1
1008689,8
1008714,1
1008715,10
1008721,10
1008736,6
1008737,6
1008739,1
1008750,8
1008768,8
1008787,3
1008799,8
1008803,8
1008806,3
1008814,3
1008820,8
1008824,7
1008826,0
1008827,6
1008845,3
1008847,8
1008859,9
1008892,7
1008896,10
1008931,0
1008948,0
1008949,8
1009017,8
1009029,5
1009033,10
1009036,6
1009038,8
1009046,1
1009047,10
1009053,8
1009054,3
1009060,5
1009092,8
1009128,1
1009133,10
1009142,6
1009153,6
1009171,6
1009180,0
1009187,2
1009200,11
1009205,7
1009210,5
1009227,0
1009246,1
1009270,6
1009275,0
1009321,4
1009331,0
1009333,3
1009343,11
1009344,1
1009361,11
1009362,1
1009368,2
1009386,6
1009437,6
1009449,2
1009473,10
1009476,1
1009482,8
1009518,7
1009528,0
1009549,8
1009567,7
1009582,8
1009617,6
1009624,6
1009625,8
1009631,11
1009662,8
1009678,6
1009719,1
1009732,10
1009769,7
1009770,8
1009813,1
1009820,8
1009821,1
1009837,5
1009848,8
1009850,8
1009851,0
1009862,8
1009878,3
1009884,10
1009918,0
1009924,0
1009959,9
1009969,7
1009977,11
1009986,10
1009992,8
1010019,4
1010029,2
1010051,7
1010075,6
1010079,1
1010112,5
1010119,8
1010123,11
1010130,8
1010153,6
1010164,7
1010165,9
1010167,6
1010171,8
1010185,7
1010190,2
1010195,6
1010207,7
1010211,0
1010214,3
1010220,3
1010255,4
1010259,1
1010308,7
1010310,6
1010315,5
1010348,0
1010379,3
1010409,6
1010424,2
1010439,5
1010440,7
1010461,8
1010472,8
1010504,8
1010507,4
1010530,6
1010533,8
1010535,5
1010571,7
1010573,5
1010578,8
1010582,1
1010590,7
1010652,0
1010655,8
1010675,0
1010676,0
1010681,7
1010690,0
1010717,8
1010718,6
1010724,6
1010742,6
1010745,1
1010766,1
1010785,0
1010796,0
1010840,6
1010845,1
1010847,7
1010854,8
1010870,7
1010879,6
1010887,4
1010949,5
1010950,5
1010951,10
1010996,8
1011026,0
1011030,8
1011046,7
1011089,10
1011100,4
1011141,3
1011142,10
1011169,5
1011172,10
1011212,0
1011215,3
1011232,8
1011241,7
1011247,8
1011253,6
1011259,6
1011298,7
1011300,2
1011303,7
1011312,7
1011361,10
1011394,0
1011414,8
1011427,3
1011429,5
1011457,8
1011459,0
1011474,10
1011482,0
1011502,10
1011504,1
1011525,4
1011530,0
1011531,6
1011565,0
1011572,7
1011578,7
1011602,8
1011609,0
1011645,2
1011658,8
1011672,3
1011676,6
1011678,0
1011687,6
1011688,0
1011692,0
1011695,8
1011700,10
1011736,2
1011765,8
1011771,10
1011779,8
1011782,6
1011788,4
1011809,3
1011818,8
1011821,0
1011832,7
1011841,7
1011861,10
1011869,10
1011876,2
1011884,2
1011888,0
1011917,8
1011918,0
1011920,5
1011926,7
1011936,6
1011974,1
1012043,7
1012051,8
1012052,8
1012090,5
1012112,0
1012122,6
1012136,3
1012137,4
1012199,10
1012246,0
1012249,0
1012262,4
1012266,5
1012284,7
1012287,8
1012296,8
1012307,0
1012310,0
1012315,3
1012330,1
1012338,7
1012352,6
1012363,8
1012384,8
1012406,3
1012427,10
1012438,6
1012457,0
1012499,8
1012514,5
1012517,3
1012523,1
1012525,6
1012526,6
1012530,8
1012534,0
1012556,0
1012565,10
1012584,6
1012587,2
1012593,8
1012594,0
1012627,1
1012634,0
1012649,0
1012650,4
1012661,6
1012688,0
1012695,8
1012701,7
1012707,0
1012713,6
1012723,7
1012737,6
1012759,8
1012801,1
1012807,0
1012816,11
1012824,8
1012829,4
1012832,6
1012841,10
1012851,10
1012859,0
1012873,1
1012899,1
1012913,7
1012922,10
1012932,1
1012941,10
1012951,10
1012983,8
1012992,6
1013065,8
1013091,5
1013093,8
1013098,3
1013110,8
1013132,11
1013148,6
1013149,2
1013167,1
1013187,1
1013188,0
1013192,8
1013210,0
1013237,8
1013244,0
1013245,8
1013247,8
1013256,0
1013259,6
1013288,0
1013291,1
1013307,3
1013308,5
1013321,2
1013323,9
1013328,8
1013329,4
1013336,8
1013361,10
1013389,7
1013394,8
1013407,8
1013419,6
1013429,10
1013433,10
1013434,0
1013438,8
1013479,3
1013484,10
1013503,7
1013507,0
1013513,0
1013528,8
1013531,10
1013533,0
1013565,4
1013571,8
1013572,10
1013578,3
1013582,8
1013587,3
1013591,8
1013597,3
1013615,1
1013623,11
1013626,6
1013641,2
1013658,0
1013664,8
1013677,6
1013695,3
1013703,9
1013720,8
1013726,0
1013746,6
1013747,0
1013770,2
1013781,10
1013784,3
1013792,8
1013794,10
1013807,7
1013826,3
1013842,8
1013868,10
1013877,8
1013887,3
1013895,1
1013899,8
1013912,10
1013925,5
1013928,2
1013947,0
1013973,8
1013982,6
1013999,3
1014003,6
1014004,5
1014054,6
1014061,8
1014066,8
1014082,10
1014085,0
1014099,8
1014107,0
1014116,1
1014146,8
1014155,7
